Loan ID,Date,credit.policy,purpose,int.rate,installment,dti,fico,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec
143221,45207,1,debt_consolidation,0.0807,225.86,17,762,9366,40.7,4,0,0
511260,45220,1,major_purchase,0.0838,63.03,18.96,742,4922,30.6,0,0,0
235843,45220,1,debt_consolidation,0.1267,536.57,10.13,677,23129,79.8,0,1,0
913493,45218,1,small_business,0.1204,126.29,12.5,667,29736,80.2,3,0,0
414664,45225,1,credit_card,0.0951,192.23,16.87,722,67232,41.1,1,0,0
146723,45225,1,all_other,0.1014,97,0,692,0,0,0,0,0
882192,45230,1,debt_consolidation,0.092,318.93,5.93,727,11496,26.6,0,0,0
424075,45210,1,credit_card,0.1078,228.45,7.76,687,6999,65.7,0,0,0
381902,45212,1,all_other,0.1172,72.78,17.2,667,4863,69.5,0,1,0
271871,45223,1,all_other,0.1141,16.47,3.69,667,12229,90.6,0,0,1
703464,45203,1,all_other,0.0775,124.89,1.33,767,2325,8.2,0,0,0
978631,45229,1,all_other,0.1109,262.26,5.12,687,14653,95.1,0,0,0
584292,45229,1,credit_card,0.0838,236.34,6.06,742,4286,40.4,0,0,0
995236,45207,1,debt_consolidation,0.1204,265.87,16.06,677,8009,68.5,0,0,0
470616,45208,1,debt_consolidation,0.0775,101.47,2.73,742,2353,12.4,0,0,0
979479,45228,1,debt_consolidation,0.0775,218.55,10.37,767,6634,9.4,0,0,0
516346,45209,1,debt_consolidation,0.1014,38.8,19.76,702,0,0,0,0,0
832125,45228,1,credit_card,0.1141,247,14.65,682,5608,47.1,0,0,0
656796,45220,1,debt_consolidation,0.1299,673.79,18.98,682,13649,42.4,1,0,0
624341,45227,1,all_other,0.1078,79.96,14.84,677,9973,33.8,0,0,0
238994,45200,1,debt_consolidation,0.1204,498.51,17.95,677,16502,63,0,0,0
303143,45226,1,debt_consolidation,0.1488,692.14,7.11,667,15773,95,0,0,0
299377,45214,1,small_business,0.0951,800.95,2.14,777,3326,14.3,6,0,0
774607,45211,1,debt_consolidation,0.0983,289.69,4.83,712,7263,39,0,0,0
948260,45203,1,all_other,0.0838,264.71,13.1,767,3451,19.4,0,0,0
827484,45201,1,debt_consolidation,0.1267,117.38,13.1,662,16770,50.7,0,0,0
595495,45220,1,all_other,0.1078,293.72,7.93,692,17042,75.1,0,0,0
984424,45217,1,major_purchase,0.1267,563.4,20.06,697,10686,49.4,0,0,0
265614,45222,1,credit_card,0.092,318.93,0.33,732,45,0.4,0,0,0
825477,45216,1,all_other,0.0951,230.68,15.84,717,3247,33.3,1,0,0
183936,45217,1,debt_consolidation,0.152,730.04,21.84,677,27839,72.7,0,1,0
214188,45229,1,all_other,0.0775,312.22,2.89,807,0,0,1,0,0
169286,45230,1,major_purchase,0.0807,250.95,9.58,757,17246,13.7,1,0,0
944519,45219,1,debt_consolidation,0.1425,514.49,19.05,667,14036,64.4,0,0,0
816719,45221,1,small_business,0.1046,16.25,14.17,692,5643,60.7,0,0,0
484560,45202,1,debt_consolidation,0.1204,372.22,21.33,697,17850,66.3,1,0,0
300453,45208,1,debt_consolidation,0.0951,320.38,7.59,722,8382,20.4,1,0,0
397664,45225,1,small_business,0.1836,504.13,23.04,662,24280,93.4,3,0,0
936265,45222,1,debt_consolidation,0.1172,413.51,11.9,677,8375,91,3,0,0
887480,45204,1,all_other,0.1014,485,19.86,742,6437,28.6,4,0,0
178677,45214,1,credit_card,0.1172,307.66,20.09,697,16890,64,0,0,0
444257,45217,1,all_other,0.1078,130.54,0.38,682,887,38.6,0,0,0
428247,45230,1,debt_consolidation,0.1299,370.59,17.94,667,17771,52.1,2,0,0
790060,45210,1,debt_consolidation,0.1299,539.03,14.82,677,13115,42.3,2,2,0
639469,45221,1,major_purchase,0.0775,312.22,0,787,5028,12.1,0,0,0
451229,45216,1,all_other,0.1078,70.17,19.15,692,1,0.2,2,0,1
741667,45222,1,debt_consolidation,0.1078,440.57,12.58,702,10251,33,0,0,0
793798,45215,1,all_other,0.092,175.42,16.74,727,6566,48.6,1,0,0
592673,45215,1,all_other,0.1046,194.91,5.06,687,9516,63.4,1,0,0
957533,45218,1,debt_consolidation,0.1172,165.41,0,672,2126,6.4,1,0,0
341571,45227,1,debt_consolidation,0.133,406.07,4.67,662,7209,38.1,1,0,0
179506,45216,1,debt_consolidation,0.1172,82.71,19.29,677,7180,34.4,3,0,0
357651,45213,1,debt_consolidation,0.0838,189.08,12.5,727,7386,42.4,0,0,0
547107,45230,1,all_other,0.0712,57.23,11.59,772,6035,19,0,0,0
972738,45200,1,small_business,0.133,338.39,6.31,662,28653,89.3,0,0,0
793846,45225,1,debt_consolidation,0.1204,498.51,15.82,682,49459,88.8,1,2,0
778576,45222,1,credit_card,0.1267,737.78,13.04,697,22738,30.8,0,1,0
157228,45215,1,credit_card,0.092,306.18,13.12,742,24406,40.3,1,0,0
448134,45219,1,debt_consolidation,0.0951,592.7,16.49,747,25946,37.9,0,0,0
335536,45226,1,all_other,0.1014,611.1,9.79,732,0,0,0,0,0
645034,45229,1,debt_consolidation,0.0951,461.35,9.96,732,4765,16.5,0,0,1
538475,45211,1,debt_consolidation,0.1583,841.76,15.38,662,15222,77.3,0,2,0
454096,45223,1,small_business,0.1078,244.76,1.78,687,8035,50.5,1,1,1
622768,45214,1,debt_consolidation,0.1014,452.67,16.54,722,14214,39.4,0,0,0
112911,45227,1,debt_consolidation,0.1046,649.68,16.2,732,23442,42.1,2,0,0
918074,45229,1,credit_card,0.0838,226.89,15.11,742,101443,13.7,6,0,0
768144,45201,1,debt_consolidation,0.1204,498.51,14.32,677,25988,98.8,1,0,0
821747,45228,1,debt_consolidation,0.1615,880.78,24.84,682,51039,93.8,0,1,0
971042,45201,1,debt_consolidation,0.1141,658.67,10.14,702,23370,70,1,0,0
463515,45218,1,all_other,0.1172,231.57,15.46,692,119420,95.1,0,0,0
265494,45217,1,all_other,0.1014,258.67,8.78,702,0,0,0,0,0
329024,45212,1,debt_consolidation,0.1109,157.36,11.37,677,15564,56.6,1,0,0
657235,45215,1,debt_consolidation,0.1236,300.48,21.8,677,13686,48.7,1,0,0
212770,45230,1,home_improvement,0.1141,658.67,0.63,702,6921,0,2,0,0
190488,45206,1,debt_consolidation,0.1014,129.34,7.07,697,4220,53.4,2,0,0
699649,45206,1,all_other,0.1393,170.72,22.57,662,29877,75.6,2,0,0
636657,45214,1,credit_card,0.133,101.52,24.79,697,21573,73.7,1,0,0
267533,45223,1,small_business,0.1078,365.51,7.56,697,18316,81,1,1,0
313057,45208,1,small_business,0.0775,337.19,10.1,782,1458,18,1,0,0
670121,45210,1,debt_consolidation,0.092,382.72,10.14,747,3179,11,1,0,1
866219,45209,1,debt_consolidation,0.0838,403.36,7.26,757,4365,51.4,0,0,0
900040,45203,1,credit_card,0.0775,305.97,9.2,797,209,1.9,0,0,0
539684,45222,1,debt_consolidation,0.133,676.78,20.42,692,12573,71.8,2,1,0
978877,45200,1,credit_card,0.1236,767.89,16.07,702,806,10.3,2,0,0
517199,45205,1,debt_consolidation,0.1109,491.73,4.8,697,4134,39.4,1,0,0
924425,45209,1,debt_consolidation,0.1172,496.22,2.42,682,0,0,1,0,0
660297,45207,1,credit_card,0.1078,228.45,16.51,692,22157,98,0,0,0
866462,45204,1,debt_consolidation,0.1109,819.54,17.11,722,54925,97.8,0,0,0
977769,45205,1,credit_card,0.1078,261.08,16.75,692,50908,37.1,0,2,0
389501,45210,1,credit_card,0.1078,81.59,16.37,682,16164,80,1,0,0
940758,45220,1,debt_consolidation,0.1078,278.22,18.58,702,14046,80.3,0,0,0
237470,45210,1,debt_consolidation,0.0775,312.22,5.24,792,4767,8.7,0,0,0
213541,45214,1,all_other,0.1141,59.28,21.01,692,23882,89.8,0,0,0
250461,45216,1,educational,0.0807,376.43,8.88,782,674,2.6,1,0,0
506425,45203,1,small_business,0.0983,804.69,8.98,757,56842,14.4,6,0,0
704511,45215,1,home_improvement,0.1046,812.09,1.88,727,19948,77,2,0,0
363293,45217,1,home_improvement,0.1078,130.54,15.5,687,10979,37.2,0,2,0
227908,45208,1,debt_consolidation,0.1141,329.34,15.93,692,14643,76.4,0,0,0
921486,45217,1,debt_consolidation,0.1172,99.25,12.85,682,15680,89.6,1,0,0
738515,45210,1,debt_consolidation,0.1362,381.58,19.52,667,16670,71.7,0,0,0
291999,45228,1,debt_consolidation,0.1078,310.03,8.22,697,2624,48.6,1,0,0
944213,45204,1,debt_consolidation,0.0838,78.78,10.61,722,2773,10.8,1,0,0
372022,45216,1,debt_consolidation,0.0951,608.72,11.29,767,2279,20.7,3,0,0
339411,45227,1,debt_consolidation,0.0983,386.25,15.74,722,28110,31.9,0,0,0
971654,45215,1,small_business,0.092,669.76,2.7,792,997,1.2,2,0,0
293959,45211,1,debt_consolidation,0.092,478.4,12.28,747,2787,2.3,1,0,0
784260,45213,1,all_other,0.0838,567.22,5.25,772,1612,12.1,4,0,0
980662,45230,1,credit_card,0.1488,346.07,23.89,672,10214,65.1,1,2,1
840515,45211,1,debt_consolidation,0.1425,685.99,2.1,672,19892,83.6,2,0,0
984692,45216,1,all_other,0.092,255.15,1.03,727,1834,12.8,1,0,0
248983,45228,1,home_improvement,0.1204,498.51,17.08,682,108397,67.3,3,0,0
599876,45207,1,home_improvement,0.0775,124.89,9.25,757,3348,5.3,0,0,0
735862,45226,1,all_other,0.0743,217.52,10.04,772,983,2.1,1,0,0
446797,45203,1,all_other,0.0983,241.41,0.58,712,603,30.1,0,1,0
341380,45228,1,debt_consolidation,0.133,406.07,24.22,692,13662,60.7,0,1,0
265706,45204,1,debt_consolidation,0.06,467.45,15.28,687,26044,34.5,3,0,0
762802,45209,1,credit_card,0.0983,386.25,16.75,732,16212,50.7,0,0,0
762149,45205,1,debt_consolidation,0.0983,257.5,21.33,762,8516,11.1,0,0,0
245192,45213,1,credit_card,0.0807,62.74,3.68,732,3953,15.9,0,0,0
360197,45218,1,major_purchase,0.092,223.26,13.28,727,12672,21,3,3,0
499051,45204,1,debt_consolidation,0.0951,320.38,9.6,717,1346,23.2,2,0,0
714898,45208,1,debt_consolidation,0.092,318.93,4.88,732,12425,94.2,0,0,0
167303,45202,1,debt_consolidation,0.1393,527.52,19.71,667,12032,87.2,3,0,1
629766,45215,1,credit_card,0.0775,327.83,12.86,802,14377,10.2,0,0,0
374672,45206,1,all_other,0.0951,640.76,0.22,767,464,18.6,8,0,0
594889,45222,1,debt_consolidation,0.1172,196.84,15.38,697,10900,42.4,3,0,0
774782,45218,1,debt_consolidation,0.1046,42.23,18.15,707,7006,48,1,0,1
484018,45202,1,debt_consolidation,0.0983,136,11.93,717,19708,37.1,0,1,0
622821,45218,1,debt_consolidation,0.1267,182.77,11.25,707,30949,54.3,0,0,0
885975,45214,1,debt_consolidation,0.1046,194.91,13.42,697,6101,36.8,3,0,0
437627,45217,1,all_other,0.0832,94.46,1.54,727,1235,28.7,0,0,0
985192,45220,1,debt_consolidation,0.1261,450.67,19.71,692,18028,88.4,1,0,0
902072,45229,1,debt_consolidation,0.0945,387.32,11.02,742,8828,54.8,5,0,0
135354,45213,1,debt_consolidation,0.0863,47.45,9.37,722,6033,31.1,1,0,0
161286,45200,1,credit_card,0.0832,201.5,13.99,752,64885,39.6,0,0,0
487185,45224,1,debt_consolidation,0.1324,405.72,15.12,672,27905,81.8,1,2,0
687120,45204,1,debt_consolidation,0.1197,336.98,6.61,692,14081,73.7,0,0,1
444851,45225,1,all_other,0.0945,333.7,6.02,787,426,0.7,0,0,0
468476,45229,1,debt_consolidation,0.1387,655,7.16,672,12301,56.4,1,0,0
247905,45226,1,all_other,0.0863,101.21,14.38,722,0,0,0,0,0
124712,45205,1,small_business,0.0976,533.77,4.68,737,2248,11.6,0,0,0
825323,45204,1,all_other,0.1071,16.31,3.04,682,44,3.7,2,1,0
582820,45221,1,small_business,0.1008,807.62,8.53,767,2296,7.6,3,0,0
420520,45217,1,debt_consolidation,0.1292,347.5,9.05,702,16264,90.6,3,0,0
221211,45204,1,all_other,0.1039,194.71,17.47,702,12758,40.4,0,0,0
690114,45225,1,all_other,0.08,188.02,14.08,792,2573,16.3,1,0,0
908473,45205,1,debt_consolidation,0.0976,237.95,12.57,762,15176,31.6,0,0,0
250923,45219,1,debt_consolidation,0.1008,148.61,5.91,727,7239,16.3,2,0,0
405633,45212,1,credit_card,0.0863,189.77,11.2,722,11217,52.9,3,0,0
838638,45215,1,debt_consolidation,0.1008,84,14.57,702,12979,31,0,0,0
966712,45202,1,all_other,0.0976,192.93,4.84,707,21894,0,2,0,0
700625,45221,1,all_other,0.1197,431.6,3.92,682,4933,15.1,2,0,0
415505,45217,1,debt_consolidation,0.1071,339.06,4.74,722,6206,35.3,0,0,0
940904,45207,1,debt_consolidation,0.0976,225.09,17.78,717,16326,48.6,2,0,0
269470,45208,1,debt_consolidation,0.1039,243.38,5.57,707,33,0.3,0,0,0
986868,45225,1,debt_consolidation,0.0737,24.84,7.65,777,19901,29.8,0,0,0
590491,45216,1,credit_card,0.08,90.88,6.32,737,4385,24,0,0,0
108128,45211,1,debt_consolidation,0.1355,589.2,18.52,677,18966,70.5,2,0,0
619023,45206,1,home_improvement,0.0945,96.03,1.49,712,8788,39.2,0,0,1
676616,45222,1,all_other,0.1071,48.91,18.14,697,1276,63.8,1,0,0
706287,45229,1,debt_consolidation,0.1229,200.12,14.77,672,22635,45.5,0,0,0
630043,45225,1,credit_card,0.0768,199.61,0.83,777,1715,8.2,1,0,0
882764,45211,1,credit_card,0.08,310.24,3.19,777,1715,8.2,1,0,0
497448,45206,1,all_other,0.0976,80.39,22.25,737,2574,10.5,1,0,0
418225,45228,1,credit_card,0.0832,160.57,7.08,767,25336,35.9,0,0,0
503341,45227,1,debt_consolidation,0.1355,343,15.82,667,18485,65.3,1,0,1
833520,45211,1,debt_consolidation,0.0945,272.09,17.33,737,9048,26.6,1,0,0
830051,45204,1,credit_card,0.1324,307.67,7.37,672,14421,83.8,0,2,0
960852,45219,1,debt_consolidation,0.0976,200.17,18.35,742,9121,55.4,1,0,0
681690,45214,1,all_other,0.1071,260.82,17.66,707,120563,92.4,0,0,0
156161,45219,1,all_other,0.08,94.01,12.05,742,710,7.8,4,0,0
217481,45223,1,educational,0.0976,46.63,7.74,707,20762,48.5,2,0,0
287409,45209,1,debt_consolidation,0.0863,189.77,10.8,732,1839,15.6,3,0,0
117477,45226,1,debt_consolidation,0.0976,627.02,1.95,767,8629,17.6,0,0,0
825329,45213,1,debt_consolidation,0.1166,330.53,8.4,687,11735,93.9,2,0,0
357101,45229,1,all_other,0.1039,584.12,0.86,717,5506,52.4,1,0,0
293913,45224,1,debt_consolidation,0.1197,199.2,6,672,3831,34.2,0,1,0
988409,45208,1,all_other,0.0768,187.14,2.54,802,6094,2.8,0,0,0
632181,45215,1,credit_card,0.1008,193.83,16.17,712,15597,60,1,0,0
578811,45210,1,small_business,0.1008,807.62,3.84,762,52214,8.7,8,0,0
478752,45202,1,small_business,0.0976,644.71,9.14,762,507,3.5,0,0,0
242553,45208,1,debt_consolidation,0.1071,195.61,11.12,687,0,0,1,0,0
464751,45221,1,debt_consolidation,0.1103,163.77,5.73,682,4760,60.3,0,0,0
579468,45211,1,all_other,0.1418,856.63,22.45,707,25160,32.8,2,0,0
554163,45209,1,debt_consolidation,0.1103,327.53,13.4,707,10837,83.4,1,0,0
502696,45216,1,small_business,0.08,313.37,12,777,90335,53.5,3,0,0
540263,45220,1,small_business,0.0976,128.62,2.7,712,4010,8.1,0,0,0
985290,45229,1,debt_consolidation,0.1261,167.54,4.56,667,3389,47.1,2,0,1
849275,45201,1,debt_consolidation,0.1134,501.73,15.14,707,39702,84.5,0,0,0
411300,45206,1,home_improvement,0.0945,544.17,0.6,762,653,3.2,2,0,0
180221,45202,1,debt_consolidation,0.08,188.02,9.82,762,5274,45.9,1,0,0
324581,45225,1,debt_consolidation,0.1166,90.07,14.45,677,11788,24.7,3,0,0
507747,45225,1,debt_consolidation,0.0737,93.14,12.7,772,122,3.7,0,0,0
524751,45214,1,debt_consolidation,0.1545,348.87,13.16,662,22122,78.7,2,0,0
916242,45215,1,small_business,0.0768,155.95,0.43,792,103,1.5,0,0,0
912840,45230,1,educational,0.0976,347.27,11.89,722,8866,24.3,1,0,1
479007,45226,1,small_business,0.1134,493.5,2.32,697,4929,33.5,1,1,0
721513,45223,1,all_other,0.0976,80.39,0.5,702,11794,59.3,0,0,0
610713,45218,1,small_business,0.1292,507.36,23.29,717,462,11.3,2,0,1
534900,45218,1,debt_consolidation,0.1324,608.58,22.4,687,5855,54.7,0,0,1
772723,45229,1,debt_consolidation,0.1008,646.1,10.06,742,6688,39.1,0,0,0
334489,45215,1,credit_card,0.1229,25.02,24,707,12220,84.9,0,0,0
784812,45216,1,debt_consolidation,0.1071,195.61,20.11,717,8736,45.7,1,0,0
243741,45214,1,all_other,0.1324,507.15,3.29,672,170,34,0,0,0
245991,45219,1,debt_consolidation,0.1418,548.25,11.13,662,15923,90.5,0,0,0
404682,45200,1,all_other,0.0863,142.33,0,727,0,0,0,1,0
861055,45216,1,home_improvement,0.1166,495.79,5.17,692,1340,53.6,2,1,0
483390,45217,1,all_other,0.1103,327.53,9.17,692,8575,70.3,0,1,0
823804,45223,1,all_other,0.1103,98.26,16.92,682,21498,42.4,1,0,0
186420,45211,1,credit_card,0.1482,587.82,20.12,667,32406,91.8,1,4,0
686178,45217,1,debt_consolidation,0.1197,131.97,15.51,672,7902,17,2,0,0
641868,45226,1,home_improvement,0.1166,330.53,10.74,677,46789,66.7,3,0,0
726402,45216,1,debt_consolidation,0.1261,254.65,4.62,667,7897,47.9,1,0,0
527280,45224,1,credit_card,0.1134,236.88,24.31,742,6422,14.5,2,0,0
222087,45218,1,small_business,0.08,313.37,12.14,802,1467,9.2,0,0,0
222994,45229,1,credit_card,0.1166,826.31,18.88,722,16694,33.1,0,0,0
424561,45206,1,debt_consolidation,0.08,156.69,10.71,762,1698,7.9,0,0,0
385184,45219,1,all_other,0.1197,318.72,20.63,702,8801,72.7,0,0,0
879464,45215,1,debt_consolidation,0.1039,171.18,20.69,732,5500,28.2,0,0,0
980560,45219,1,debt_consolidation,0.0863,373.21,7.8,757,3282,32.6,3,0,0
125819,45213,1,small_business,0.1261,820.91,5.76,697,23908,62.8,3,0,0
886205,45219,1,credit_card,0.1071,815.04,11.86,727,6088,8.3,0,0,0
932853,45201,1,all_other,0.1071,358.62,0.4,707,2217,28.4,2,0,0
422848,45223,1,debt_consolidation,0.1292,213.72,20.15,677,22247,93.1,1,0,0
627258,45228,1,debt_consolidation,0.1197,99.6,14.8,672,14555,77,0,0,0
918918,45201,1,debt_consolidation,0.0945,409.73,10.51,742,15491,25.4,3,0,0
600947,45212,1,debt_consolidation,0.1387,341.15,24.72,702,24299,58.6,0,0,0
389279,45230,1,debt_consolidation,0.1703,535.02,15.81,662,44543,86.8,0,0,0
167805,45210,1,credit_card,0.0976,160.78,1.46,712,3735,21.5,0,0,0
412345,45211,1,home_improvement,0.1008,129.22,16.26,717,2352,27.3,1,0,0
800495,45214,1,debt_consolidation,0.1261,335.07,12.02,672,7607,46.7,0,0,0
821037,45213,1,debt_consolidation,0.1103,294.78,8.29,687,12303,59.7,0,0,0
275135,45217,1,credit_card,0.1039,233.65,12.63,702,5824,44.7,0,0,0
357576,45211,1,debt_consolidation,0.1292,504.84,6.08,677,5071,78,1,1,0
593283,45219,1,debt_consolidation,0.1039,486.76,11.37,717,24,0.3,0,0,0
705677,45212,1,debt_consolidation,0.1197,398.4,22.67,702,16616,66.7,0,0,0
727711,45204,1,debt_consolidation,0.1103,671.44,15.72,722,31566,32.3,1,0,0
516779,45207,1,small_business,0.1261,670.13,4.04,687,4110,91.3,0,0,0
780713,45224,1,debt_consolidation,0.1071,521.63,19.23,722,16738,77.9,1,0,0
620349,45200,1,all_other,0.0976,803.87,4.95,777,54392,0,0,0,0
798946,45225,1,home_improvement,0.1103,98.26,11.8,717,46427,98.4,0,0,0
660497,45226,1,credit_card,0.1387,135.61,21.9,662,10944,82.3,1,0,0
564423,45201,1,debt_consolidation,0.1324,676.2,20.73,697,16805,64.1,0,0,0
716888,45230,1,debt_consolidation,0.0976,321.55,3.22,722,9255,63,0,0,0
216372,45230,1,debt_consolidation,0.1071,652.04,13.11,727,16194,39.8,1,0,0
693780,45213,1,debt_consolidation,0.0976,771.72,0.22,782,4643,5.8,3,0,0
742278,45204,1,debt_consolidation,0.0863,316.28,13.16,752,3808,31,2,0,0
569351,45224,1,debt_consolidation,0.145,516.32,15.6,662,9080,63.9,1,0,0
666679,45216,1,debt_consolidation,0.1039,292.06,14.45,707,4551,25.3,0,0,0
145257,45201,1,debt_consolidation,0.1166,330.53,23.96,742,11927,45.5,2,0,0
971942,45219,1,small_business,0.1355,339.6,3.35,662,5261,73.1,2,1,0
668209,45225,1,debt_consolidation,0.0768,93.57,0.91,767,1139,27.1,1,0,0
487865,45202,1,debt_consolidation,0.0976,192.93,5.43,707,5280,40.6,1,0,0
504877,45210,1,credit_card,0.0945,320.1,11.69,727,13607,63.3,3,0,0
282220,45228,1,debt_consolidation,0.1134,394.8,8.72,687,11134,70.9,0,0,0
646369,45225,1,home_improvement,0.1134,329,14.8,712,23623,45.7,3,0,0
682039,45221,1,debt_consolidation,0.1103,311.16,11.3,692,9711,71.4,0,1,0
571956,45217,1,debt_consolidation,0.08,94.01,2.6,742,2456,23.4,0,1,0
624202,45211,1,debt_consolidation,0.1387,341.15,13.19,662,11969,88,2,0,0
653008,45211,1,small_business,0.0945,192.06,13.16,732,32421,55,0,0,0
344281,45223,1,major_purchase,0.0832,182.61,0.72,742,1348,5.2,3,0,0
655374,45218,1,debt_consolidation,0.1671,710.18,20.09,662,26255,74.3,1,0,0
998031,45208,1,debt_consolidation,0.1071,508.59,14.58,717,20838,62.6,1,0,0
958089,45213,1,credit_card,0.0945,456.94,11.18,737,11188,56,1,0,0
894334,45221,1,all_other,0.08,313.37,0,787,0,0,0,0,0
739496,45212,1,home_improvement,0.0863,28.47,0.32,717,167,3.3,2,0,0
204628,45211,1,debt_consolidation,0.1166,330.53,15.44,687,10997,75.3,0,0,0
367095,45229,1,major_purchase,0.1008,32.31,20.53,732,2308,46.2,0,0,0
890127,45208,1,debt_consolidation,0.1197,481.4,8.6,687,15506,95.7,1,0,0
943840,45200,1,debt_consolidation,0.1134,263.2,9.8,682,7720,63.7,2,0,0
453104,45220,1,debt_consolidation,0.1071,163.01,6.95,687,11973,70.8,0,0,1
680875,45200,1,all_other,0.0976,675.25,1.79,767,142,0.6,0,0,0
945208,45208,1,home_improvement,0.0976,482.32,5.77,777,3050,2.9,1,0,0
615365,45202,1,debt_consolidation,0.1134,493.5,8.61,697,14453,45.5,1,0,0
885999,45203,1,all_other,0.0976,180.07,7.47,707,7842,43.8,2,0,0
617922,45206,1,debt_consolidation,0.1039,162.26,15.72,707,5762,43.3,1,0,0
708790,45228,1,home_improvement,0.0863,316.28,6.4,742,2339,44.1,0,0,0
942219,45212,1,debt_consolidation,0.1387,375.26,20.93,672,17436,93.2,0,0,0
187596,45203,1,debt_consolidation,0.0976,482.32,15.1,762,11648,14.8,1,0,0
194826,45212,1,debt_consolidation,0.145,663.47,9.86,667,8731,56.7,1,0,0
277739,45220,1,debt_consolidation,0.1513,173.65,21.32,667,22210,98.3,0,0,0
583508,45216,1,debt_consolidation,0.0863,221.4,2.74,727,6496,40.1,0,0,0
761505,45207,1,debt_consolidation,0.1103,360.29,6.82,697,3041,84.5,2,0,0
617217,45210,1,all_other,0.1166,330.53,8.56,682,2000,46.5,3,0,0
594185,45214,1,major_purchase,0.0976,321.55,2.7,717,3717,16.1,3,1,0
280082,45219,1,debt_consolidation,0.1576,420.47,18.55,667,34841,89.6,0,0,0
808130,45202,1,all_other,0.0945,224.07,10.86,717,5257,32.9,1,0,0
326466,45224,1,debt_consolidation,0.1418,548.25,3.4,662,15193,33.4,0,0,0
876968,45212,1,all_other,0.1134,329,5.37,687,3245,54.1,2,0,1
855238,45200,1,debt_consolidation,0.1229,490.29,21.94,702,14694,43.1,2,0,0
893362,45229,1,all_other,0.08,225.63,5.54,762,438,0.8,3,0,0
378283,45220,1,all_other,0.0976,257.24,18.72,742,38605,67.7,0,0,0
417591,45223,1,debt_consolidation,0.1071,95.36,6.62,682,6611,49.1,1,0,0
140982,45216,1,debt_consolidation,0.1418,274.13,20.71,662,5723,52,1,0,0
730014,45206,1,home_improvement,0.08,156.69,3.75,762,8366,7.1,0,0,0
390917,45221,1,debt_consolidation,0.1197,351.92,14.9,682,7583,80.7,0,0,0
738920,45206,1,debt_consolidation,0.1039,194.71,7.5,692,4524,94.2,1,0,0
414375,45203,1,home_improvement,0.1008,258.44,0.81,712,3596,25.1,1,0,1
909632,45217,1,major_purchase,0.1608,879.92,6.4,667,12704,54.1,0,3,0
646170,45214,1,credit_card,0.0945,150.45,11.13,717,16724,41.7,0,0,0
537955,45226,1,home_improvement,0.0945,640.2,4.19,787,311,0,2,0,0
974035,45200,1,debt_consolidation,0.1292,168.28,19.67,687,19771,92.4,1,0,0
284662,45200,1,debt_consolidation,0.1008,581.49,11.01,732,10826,41.5,0,0,0
898588,45226,1,home_improvement,0.0945,640.2,0.81,797,281,1.7,1,0,0
189101,45209,1,all_other,0.1513,694.59,10.25,662,4289,66,1,0,0
716514,45205,1,debt_consolidation,0.1292,807.74,15.08,697,21364,86.5,0,0,0
535741,45216,1,all_other,0.0976,514.48,1.61,742,22627,27.3,1,0,0
429154,45216,1,debt_consolidation,0.1418,411.19,18.16,662,11258,71.7,1,0,0
315967,45213,1,debt_consolidation,0.1039,389.41,17,717,0,0,2,0,0
423051,45220,1,debt_consolidation,0.1387,264.39,24.68,682,26996,66.8,0,0,0
416032,45201,1,all_other,0.0976,482.32,11.35,737,3834,33.3,2,0,0
125739,45225,1,debt_consolidation,0.1355,645.24,1.67,677,9416,95.1,2,0,0
851777,45227,1,debt_consolidation,0.1229,293.51,20.04,692,25807,59.8,1,0,0
737914,45226,1,all_other,0.0863,316.28,8.94,732,16167,44.3,3,0,0
240653,45230,1,debt_consolidation,0.1134,361.9,9.39,687,12678,43.6,0,0,1
